device_id,user_id,device_type,device_model,os_version,app_version,device_fingerprint,is_trusted,first_seen_at,last_seen_at,created_at
42d7eb5f-56fe-430b-bdca-4beaf7c0cc3a,cf6295ba-207b-4a84-8e38-dd97cb3d1556,ios,iPhone 15,iOS 15.4,3.0.12,f6d5f39a86115a5c2478ed59,True,2026-01-05 13:40:20,2026-03-02 16:09:59,2026-01-05 13:40:20
01dc24bf-2daf-4b80-895e-9fb114641699,cf6295ba-207b-4a84-8e38-dd97cb3d1556,android,Xiaomi Mi 11,Android 11,4.3.5,dcc23c7ea0366e65e2ace9aa,True,2024-11-01 22:41:17,2025-01-11 23:56:42,2024-11-01 22:41:17
4c4d2907-fcec-4359-bd79-b864f4add4b1,9d621ee9-6d6e-4452-ad27-fba8096138ce,ios,iPhone SE,iOS 14.4,4.8.0,ad53878733f27e83b7a2a7cb,True,2026-03-03 02:44:05,2026-03-07 07:53:06,2026-03-03 02:44:05
eb711825-29a5-47b3-9548-e32540003bcb,9d621ee9-6d6e-4452-ad27-fba8096138ce,ios,iPhone 13,iOS 15.3,5.4.4,506c4597440fceb35d06630c,True,2026-02-15 12:12:03,2026-02-17 02:32:41,2026-02-15 12:12:03
d4ed34f7-1db7-48c6-89e8-06085f8f2905,ef095c14-831c-436f-80fd-8b178df351da,ios,iPhone 14,iOS 15.3,1.6.14,e3775766312e7457177d8c53,True,2026-02-10 06:29:50,2026-02-22 19:58:22,2026-02-10 06:29:50
9986bcee-accd-4074-8ee1-2a24a6e338fe,ef095c14-831c-436f-80fd-8b178df351da,android,Samsung Galaxy S22,Android 13,1.5.4,95fd8a8f11076defeb5c6228,True,2025-11-15 23:26:46,2026-03-05 03:29:43,2025-11-15 23:26:46
61973b61-0f3e-4d32-9e48-3ba336b185da,390884d3-e468-4ed6-8d35-64ec1c7cdee2,android,OnePlus 9,Android 13,3.4.18,42cbd608385cc0d03670ead9,True,2025-09-17 18:16:42,2025-10-29 12:24:50,2025-09-17 18:16:42
a39644e4-5603-4c62-9ca8-e1ce18e742ef,390884d3-e468-4ed6-8d35-64ec1c7cdee2,android,Samsung Galaxy S21,Android 12,1.9.4,9e9c09678fc04340211114f9,False,2025-01-12 09:03:30,2025-05-25 02:14:10,2025-01-12 09:03:30
06bdb222-9565-419a-be1d-63df8ffa43f4,ff107c5c-9186-4d7a-b2f3-c94f40c76b1b,android,OnePlus 9,Android 12,4.0.19,1473d3535aacef7f7dccf1d6,True,2025-01-30 20:33:33,2025-02-25 11:45:07,2025-01-30 20:33:33
5552a73b-0734-4788-93d1-bbf8a5c1d074,ff107c5c-9186-4d7a-b2f3-c94f40c76b1b,ios,iPhone 12,iOS 16.5,3.9.17,c4b315321d7b4dc437fafcc5,False,2025-06-27 04:21:03,2025-10-25 23:43:01,2025-06-27 04:21:03
ee6c5e95-7f4d-427d-9188-e62c8efb17e4,ff107c5c-9186-4d7a-b2f3-c94f40c76b1b,android,Huawei P40,Android 14,4.1.8,6b006fb0a84f641248bc9386,True,2024-02-11 22:08:10,2025-11-28 17:42:34,2024-02-11 22:08:10
3dda1980-53b4-41d7-8ca1-5964f0876748,d57ace9d-17c2-4eed-b145-ff6d3a98b0ed,android,Samsung Galaxy S21,Android 12,4.6.0,8315a9ce93a81244d3964be6,True,2025-01-13 10:03:52,2025-02-04 18:06:51,2025-01-13 10:03:52
e649e128-082e-425e-b537-414ea8b0bddf,b6fc12fa-3d62-46c2-afa2-74bfec231361,android,OnePlus 9,Android 13,2.6.4,7d5bb7cc855f5b2bed1330c2,True,2025-08-09 23:40:46,2026-01-15 07:02:13,2025-08-09 23:40:46
8713e23b-d799-421a-b3ae-29f345d821fd,e1129cd8-0480-4e18-affc-ab51bee184e5,ios,iPhone 14,iOS 17.1,1.4.18,d370f8aad49c79050ccc8a1c,True,2025-01-21 08:39:54,2025-08-09 03:59:44,2025-01-21 08:39:54
514aa784-21a4-4ff8-96f5-f0b322e4e4ef,15b6fe89-d84c-4296-99f2-0844823377fd,android,Xiaomi Mi 11,Android 14,5.2.12,0ca6be424b4fb9d08d7c1172,True,2024-07-21 12:42:25,2024-11-06 20:02:07,2024-07-21 12:42:25
4026d127-c7e3-4fe0-8c3a-1a8168e62e22,15b6fe89-d84c-4296-99f2-0844823377fd,android,OnePlus 9,Android 11,5.3.7,a3873885a08d6615ac94de77,False,2024-09-16 16:59:26,2024-11-04 14:19:37,2024-09-16 16:59:26
4c51d741-7b7a-4744-8026-c852db4b188f,15b6fe89-d84c-4296-99f2-0844823377fd,android,Xiaomi Mi 11,Android 12,3.4.1,42325bf68debc895c92e512b,False,2025-09-26 05:14:18,2025-12-20 14:47:10,2025-09-26 05:14:18
4d4793c0-27aa-48df-8cec-0ece46e947fb,99ef59d2-8bef-44a4-bbb5-9daa183cf06e,ios,iPhone 15,iOS 17.3,5.3.20,214782d7670dcecdc0387655,True,2024-02-24 18:49:36,2024-11-28 07:38:39,2024-02-24 18:49:36
b0710506-abd1-4984-af73-d9ffc61f8aed,99ef59d2-8bef-44a4-bbb5-9daa183cf06e,ios,iPhone 13,iOS 17.1,2.2.2,073f8ea4ea37155477f56df1,True,2025-04-28 01:28:29,2025-08-30 04:03:44,2025-04-28 01:28:29
3d49c324-186b-48ef-8083-709fbc66d8d0,d53ef284-40bd-412c-91ba-d2912745d0d4,android,OnePlus 9,Android 12,3.0.8,553f3545f089d46cdbec71a9,False,2025-09-30 09:16:49,2026-01-08 11:42:51,2025-09-30 09:16:49
1011b01b-3052-43c5-b5bf-0b13bcb0fbf5,937991d0-94bc-4ad7-a6be-c8db8aa60b20,android,Samsung Galaxy S22,Android 12,1.5.11,04698bf9ed6bfa8e1878ecac,True,2026-02-16 09:36:01,2026-02-17 06:39:36,2026-02-16 09:36:01
febbdeb1-7d75-43bb-b4de-b3573d55669c,7a6c91df-5393-4558-a525-129606e8f35d,android,Xiaomi Mi 11,Android 12,1.0.12,d4c2795df4934190dd429c94,True,2024-10-29 23:19:59,2026-01-11 12:43:10,2024-10-29 23:19:59
4db3a128-65eb-4d1b-a333-1a83ede6e23a,cb56d680-db51-4477-8ca9-b40fcd1325f8,ios,iPhone 14,iOS 17.0,2.9.1,836ba032a64cf39f7d8643e2,True,2025-10-15 17:05:30,2026-02-19 02:33:55,2025-10-15 17:05:30
5a8b7def-0ab4-433e-8ca0-5ce9e32a6fcc,1519b2d5-0acf-499b-bf1b-e3f8ecfde92d,ios,iPhone SE,iOS 15.2,4.8.13,5dfafa465e8ed6a92fa050b5,True,2023-12-09 00:18:54,2024-04-08 20:31:43,2023-12-09 00:18:54
9081c348-d355-4b82-a228-47188f04fce3,1519b2d5-0acf-499b-bf1b-e3f8ecfde92d,android,Samsung Galaxy S22,Android 12,3.3.2,59b3f421a3f1abe324c3afa5,True,2023-04-05 21:07:37,2024-07-03 13:40:46,2023-04-05 21:07:37
8729d816-7add-4272-968e-0a0872a6e027,002f103c-a174-4b35-915c-61d6c1ca7e0e,android,Huawei P40,Android 11,4.7.0,7e88a7171edb1fce7d284fa1,True,2025-02-07 14:38:42,2025-11-11 14:36:52,2025-02-07 14:38:42
585019bf-01c9-4e94-95ce-67526a0c0c6a,be6588c8-b83a-4016-aef0-157f0c716a3e,android,OnePlus 9,Android 11,3.5.1,94724101cb434d84dbb87df6,True,2024-08-03 19:41:58,2026-02-01 19:37:55,2024-08-03 19:41:58
2e12182a-1460-4223-a36d-648eecafcf2f,efd6442f-6aca-4276-92c1-4ece4bdc41a3,android,Xiaomi Mi 11,Android 11,3.5.10,1108441038d35b1a25e69a73,True,2025-03-31 22:56:57,2025-10-04 15:09:45,2025-03-31 22:56:57
44be27e9-48be-49b9-b0e7-21ff9644c349,6b373f15-a854-4d5a-bdd1-7bd0807cc5f0,android,Samsung Galaxy S22,Android 14,3.9.6,8f9a64b2fc321c704983a8a1,True,2025-09-16 22:54:00,2026-03-04 14:23:37,2025-09-16 22:54:00
144f81b6-c2fa-4dc3-99ef-c8e8f5227131,0feae717-871f-4660-9744-514d992a1d0d,android,Xiaomi Mi 11,Android 13,5.1.14,9bb86ed037ce268bb62fb01a,True,2026-02-18 03:16:04,2026-02-22 07:42:12,2026-02-18 03:16:04
b916d10f-9609-42a0-8d19-cc41e67557f8,93dafa58-8333-4d79-aa4d-998ab4807b12,ios,iPhone SE,iOS 14.1,5.0.20,9ef1c210dfa9d8361daa717c,True,2026-01-14 17:06:52,2026-03-02 03:03:48,2026-01-14 17:06:52
2419e560-13b3-4304-989b-2a4fe28c3e36,93dafa58-8333-4d79-aa4d-998ab4807b12,ios,iPhone 14,iOS 15.1,1.1.6,78e583f6ab8032f898da8cfd,True,2025-11-18 08:25:11,2026-01-03 09:17:53,2025-11-18 08:25:11
b85d7ca5-1019-404d-bb8a-3467a2eb775e,93dafa58-8333-4d79-aa4d-998ab4807b12,android,Samsung Galaxy S22,Android 12,4.9.8,d7c4d5331ebbb49f52c267d2,True,2025-12-31 06:03:58,2026-01-27 07:12:59,2025-12-31 06:03:58
eaad9182-6176-4abd-a54c-27e34f44d17d,99bd0d74-73f6-4a32-9a17-28b3aab8daa6,android,OnePlus 9,Android 13,4.0.15,7830d7e1a69bcca5b5dfc824,True,2025-09-15 16:19:39,2025-10-22 05:11:04,2025-09-15 16:19:39
52078095-bcf3-4cce-971d-263d4a4e32f8,7bec89b1-92e1-40f8-8519-e01f3ff24c3c,android,Xiaomi Mi 11,Android 13,2.4.1,d5b9d03dfea68207e9662d13,True,2025-12-18 04:30:16,2025-12-31 09:01:18,2025-12-18 04:30:16
4f1dd528-1cf2-40fb-b2e2-24c8c5f4d084,12f6ecaa-817b-4c72-bc21-4f1b861d9912,android,OnePlus 9,Android 12,5.8.9,61f28d583fb2d434f1820f5b,False,2024-06-04 16:23:24,2024-09-17 22:31:26,2024-06-04 16:23:24
e93fec80-cefc-4235-b66d-7bd6238ba7c2,3fcc8917-acac-4abf-8495-62d5270ce3e8,ios,iPhone 15,iOS 15.3,5.6.19,4831c26b203f6c14f0851c5d,True,2025-06-15 00:11:58,2026-02-25 18:16:19,2025-06-15 00:11:58
192d89ef-d566-411d-9709-17a3f9e9f517,bdf86d1b-1104-4a4f-a8dc-bde773009580,ios,iPhone 13,iOS 16.5,2.0.19,794b4dec1183da6aad4d3c54,True,2025-12-26 20:27:24,2026-02-27 10:55:20,2025-12-26 20:27:24
353243ed-c296-4c91-9a0b-a5d57729c432,bdf86d1b-1104-4a4f-a8dc-bde773009580,ios,iPhone 13,iOS 14.5,2.2.5,374b51919746cf449d6f5d61,True,2025-06-09 10:59:02,2025-08-19 20:50:48,2025-06-09 10:59:02
936462ab-ea7a-446c-901b-55134a1ae1a7,e5b15e18-1dc3-4517-b1ae-c6f8d58ec864,android,Samsung Galaxy S22,Android 13,2.2.9,ae152f2bcffddc4347760724,True,2025-11-19 01:32:04,2025-11-21 21:26:52,2025-11-19 01:32:04
e3e61be9-abae-4d86-b59c-d4d9aab2688f,843ebf59-ae78-40ba-a52a-45e024e30696,ios,iPhone 12,iOS 14.1,1.6.9,db3221918c09f60395b47911,True,2026-01-02 09:04:51,2026-01-30 00:41:37,2026-01-02 09:04:51
289423b5-7cec-417e-9730-3c6a4cec11f5,9248f686-f769-4b07-b409-54df2c9b1235,ios,iPhone 15,iOS 14.5,4.3.5,82c8ce6b6b2a6cd73aa0c98d,True,2024-12-31 18:34:35,2025-10-28 22:17:58,2024-12-31 18:34:35
96a832e3-a17a-488f-9545-084aecaec45d,9248f686-f769-4b07-b409-54df2c9b1235,ios,iPhone 12,iOS 16.0,3.3.3,6b0bbe29864504dbb1d4736a,True,2026-02-06 02:28:10,2026-02-15 04:53:50,2026-02-06 02:28:10
6f1ea6b8-0ecb-42a0-a386-1b01ae66c4b0,0018baea-938b-4ac0-a0fa-aec0071cc5f2,ios,iPhone SE,iOS 17.3,4.5.11,9d7ca03fdc8555cb561ab7cd,True,2025-03-06 00:55:28,2025-04-04 17:46:30,2025-03-06 00:55:28
847bccfc-8dd5-483c-ba6b-210f10131561,0018baea-938b-4ac0-a0fa-aec0071cc5f2,android,Samsung Galaxy S21,Android 13,4.5.13,09c6b0c80c0e53ec9b092189,True,2026-02-18 10:37:41,2026-03-08 10:12:06,2026-02-18 10:37:41
7034d174-56f1-409e-8a3a-07d147f4ebce,97d8e116-c9e4-45b6-bfcb-135e3451f8e6,android,Xiaomi Mi 11,Android 11,5.4.6,935b7a29ff56fe4b187ca23b,True,2025-12-21 03:55:39,2026-02-17 10:06:54,2025-12-21 03:55:39
ccbcb6a4-da6e-4efd-b846-b8e19b8ef3ee,3274d333-782c-413a-96e3-ddd53aba2898,android,Xiaomi Mi 11,Android 11,1.3.14,49324abadf698b9acb30d20e,True,2025-10-03 13:14:29,2025-12-05 20:07:05,2025-10-03 13:14:29
65985b95-f449-4fc1-a272-2c250d0d4914,3274d333-782c-413a-96e3-ddd53aba2898,ios,iPhone SE,iOS 14.5,2.4.1,f13ca9336c711231208dd190,True,2024-07-06 22:45:39,2025-11-27 17:02:41,2024-07-06 22:45:39
38d9c9b6-9ff5-4639-a1c9-7db07c0d0161,06014ae3-ad51-4e61-addf-d5dbe99abb95,android,Samsung Galaxy S22,Android 14,1.3.14,cb9c7b71ce2247d7f0ce6564,True,2024-12-18 07:40:29,2025-01-08 18:27:07,2024-12-18 07:40:29
d8e49dfa-2aa6-42d8-844a-c3e94b8e6c29,68468986-40d2-4fdb-830f-24b5acc4c697,android,Huawei P40,Android 14,4.9.10,4073973d91ef1c2fa77c0517,True,2025-07-10 13:42:54,2025-08-10 19:06:01,2025-07-10 13:42:54
fd5410c3-9857-4b77-b6d7-f3912794ab9e,b6a217a4-8685-4e75-9ff7-fc4263e236dd,ios,iPhone 14,iOS 14.5,3.8.5,3388ad3524c405de9785d50a,False,2024-03-22 20:01:03,2025-08-22 13:14:01,2024-03-22 20:01:03
ec7695ef-e14e-4c78-a0d6-68ceadef58d3,d068af8c-b77c-44ba-8ef3-fb397c5eb4a5,android,Samsung Galaxy S21,Android 12,1.8.5,26d78c7fc0af80fb3c3ec07e,False,2025-01-11 19:24:11,2025-09-17 04:32:01,2025-01-11 19:24:11
f873da19-e9c6-43f1-8a9d-98acabcc0d7b,ff8659f4-2bb0-4deb-b58c-b78d5245fcab,ios,iPhone 13,iOS 16.3,1.8.9,4da1855b0b51f604a4e633f9,True,2025-08-04 02:18:41,2025-11-13 21:08:39,2025-08-04 02:18:41
73235d7c-fba3-4e20-bc72-39335135bc8d,ff8659f4-2bb0-4deb-b58c-b78d5245fcab,android,Samsung Galaxy S21,Android 12,4.7.7,e18f67a4a05da002729e068f,True,2025-08-10 20:26:50,2025-11-15 02:59:32,2025-08-10 20:26:50
0b701f9b-8b04-445c-8466-fcd049803931,0f910524-901c-4dd6-bc86-ca4fa95de0c2,web,Safari,Safari 17.1,5.0.1,6275019ba74c1923d14dcffb,True,2026-01-12 10:12:48,2026-01-29 12:27:44,2026-01-12 10:12:48
34f75c32-4665-4363-b241-547bb370eb7e,e93eb8b9-a648-434b-8ab9-2afdb2899fc2,ios,iPhone 12,iOS 17.5,4.7.8,0c5391c1a0cf5cd7130b1056,True,2024-08-27 23:25:43,2025-03-22 01:17:12,2024-08-27 23:25:43
dbf245a1-855c-425b-945f-4f9bf5127053,b3abe8b4-2aec-4484-a8af-44f977ed85a4,android,Xiaomi Mi 11,Android 14,1.8.13,6e751432450366b8d7f9d56f,True,2025-02-19 01:47:46,2025-12-27 20:25:26,2025-02-19 01:47:46
8483ed25-e036-4d33-99b6-9aaece668912,244419cc-853d-41a6-a390-9ab890c99647,web,Safari,Safari 17.1,4.3.13,03548fac30fcb6a0cf7fea00,False,2026-02-11 03:35:29,2026-02-24 02:16:19,2026-02-11 03:35:29
6f474461-d204-4b62-bf40-342a56365597,244419cc-853d-41a6-a390-9ab890c99647,ios,iPhone 14,iOS 17.3,1.3.17,690da872634bf58446c49ffd,True,2025-04-06 13:15:24,2025-07-16 16:41:41,2025-04-06 13:15:24
b9dccca2-d4ae-4859-8d57-e8acfc2b182f,01e1d45b-b263-4760-a24f-7f52b937c2c5,web,Chrome,Chrome 118,5.8.16,465f0209017a99ae242e9aa7,True,2026-01-26 13:11:01,2026-03-08 09:03:24,2026-01-26 13:11:01
f36b3cf5-4292-4792-9b26-758959340a1b,01e1d45b-b263-4760-a24f-7f52b937c2c5,android,Huawei P40,Android 14,1.5.5,2161be0c864da63bd4188642,True,2025-08-20 18:16:16,2025-09-07 09:00:32,2025-08-20 18:16:16
f924dc95-a139-4e9e-a284-e521ae5b6ce8,2d11562f-775f-42d5-bcc8-e9667d54716e,android,OnePlus 9,Android 12,4.2.6,adf5724a1f638bb9e98e17ad,True,2026-02-05 19:32:15,2026-02-27 00:03:23,2026-02-05 19:32:15
b412f944-8850-4860-85d9-c02b42ae4e9b,2d11562f-775f-42d5-bcc8-e9667d54716e,android,OnePlus 9,Android 13,3.4.1,de7f5de87b650ab786c7c2e7,True,2025-03-13 21:01:25,2026-01-26 14:22:05,2025-03-13 21:01:25
e7c851b9-4bf6-46bd-86c3-bc28b9a74f5c,67dfd423-afd5-40aa-be54-1238f8e22f91,android,Xiaomi Mi 11,Android 13,3.3.10,ca0309351f530f177cfdcf27,True,2025-08-22 06:28:05,2025-09-21 15:57:08,2025-08-22 06:28:05
fae42694-3fcf-4b26-b202-02c5109bc46a,67dfd423-afd5-40aa-be54-1238f8e22f91,ios,iPhone 12,iOS 14.2,4.8.9,c65da90a31c35af949b80c0e,True,2025-07-27 15:15:40,2025-11-10 10:48:44,2025-07-27 15:15:40
78fbd817-d460-4fef-a29b-b2be9421f271,32bf99e4-f372-4f46-985b-bf688d7035c9,android,Samsung Galaxy S21,Android 14,3.9.4,8c0b0f82de290e1cfb1bbe32,True,2025-06-10 01:03:43,2025-08-15 08:28:13,2025-06-10 01:03:43
d7550907-737b-4623-ab03-83d08a95235a,32bf99e4-f372-4f46-985b-bf688d7035c9,web,Chrome,Chrome 117,5.3.0,c50da2218b43355b7741dc77,True,2025-07-18 07:22:37,2026-01-23 18:50:28,2025-07-18 07:22:37
d95d4222-1179-425e-bfb4-a599414f2a72,cc56c277-874c-4cab-becb-830fc0731023,android,Xiaomi Mi 11,Android 14,5.2.16,83654d2012f2621c29f9a247,True,2026-02-28 19:12:55,2026-03-04 17:38:10,2026-02-28 19:12:55
0c0ca92d-6e29-4c4d-80c4-bd5f53c09d87,e59a6671-6eb1-4e0b-8a21-cd2c3a28ef3f,android,Xiaomi Mi 11,Android 11,4.8.17,1cb1baa3488f031b7380e023,True,2026-02-02 11:50:10,2026-02-20 15:07:18,2026-02-02 11:50:10
f74a1a09-d189-4bc7-9e12-ef1e4223b699,e59a6671-6eb1-4e0b-8a21-cd2c3a28ef3f,ios,iPhone 12,iOS 16.2,3.3.8,a0aa2f3e0f7d2ee0d03ede75,True,2025-12-14 15:25:37,2026-02-10 03:41:49,2025-12-14 15:25:37
b48db5b4-51ce-4f51-a05e-37bee1912bcb,e59a6671-6eb1-4e0b-8a21-cd2c3a28ef3f,web,Firefox,Firefox 110,2.0.18,65cb2a8a3a57644ed33d0026,True,2026-01-15 00:15:51,2026-02-01 12:23:45,2026-01-15 00:15:51
6355f6e3-edac-49ed-a937-7f91bd10ea48,561007ef-214b-4322-adef-3058727dbc6a,ios,iPhone 13,iOS 16.4,5.0.0,877d92f95c1124cf92133671,True,2026-03-03 12:15:48,2026-03-09 02:10:12,2026-03-03 12:15:48
7d5c7b45-9c3e-451f-9357-1455e7df9bb3,561007ef-214b-4322-adef-3058727dbc6a,ios,iPhone 15,iOS 16.3,1.4.9,c43dce34d3678d6530fe0a8d,True,2026-01-17 19:48:50,2026-01-24 12:07:20,2026-01-17 19:48:50
145fb4f1-d946-4276-a1e2-efb67cda17a2,f27caab2-a4f4-4887-b1fb-7064c2110fd5,android,Xiaomi Mi 11,Android 13,4.3.13,f109496315cbf11b75e46002,True,2025-11-25 21:02:41,2026-01-03 05:36:54,2025-11-25 21:02:41
b1de4d2b-454f-42bf-8325-53a0e061a4db,f27caab2-a4f4-4887-b1fb-7064c2110fd5,android,Samsung Galaxy S21,Android 13,3.1.20,d9b6589aae1628553167c580,True,2025-03-18 18:32:59,2025-12-03 19:44:17,2025-03-18 18:32:59
f0d15163-b127-48f2-9617-09e472674cb3,f27caab2-a4f4-4887-b1fb-7064c2110fd5,ios,iPhone 14,iOS 14.5,2.7.18,5814899305091d6543f4a86e,True,2024-10-28 05:03:08,2024-11-21 10:55:22,2024-10-28 05:03:08
0ce6f246-09f1-4da7-b275-a1d8d3a00e51,580b4ea1-9aca-438d-b0e8-52bfdfb9b19b,android,OnePlus 9,Android 14,3.4.18,86b5f3e8bc75d73e065a0bec,True,2024-01-23 02:07:13,2024-03-12 00:36:56,2024-01-23 02:07:13
2203982d-4733-4748-a9dd-6d2439055ed1,dfb89f42-7581-459e-8b58-f343b6366576,android,Samsung Galaxy S21,Android 11,4.2.5,c5a3aeca90ebba7f4a891f5b,True,2024-12-29 13:15:08,2025-08-07 12:47:44,2024-12-29 13:15:08
c67fcb68-b779-41b1-9f76-80c9a56f5aec,dfb89f42-7581-459e-8b58-f343b6366576,ios,iPhone 12,iOS 17.5,4.7.17,41be2cc22ffd347cfff81b51,True,2025-03-05 18:11:48,2025-04-18 07:45:15,2025-03-05 18:11:48
85506680-a9ed-43f6-99e1-e19d47391e4f,ea58568d-5587-46f1-893e-3f9b2269497c,ios,iPhone 13,iOS 15.0,3.5.8,a76db5fcc9ecb4a3dd982a13,False,2024-12-09 13:06:56,2025-10-12 03:58:47,2024-12-09 13:06:56
352fca4b-006b-4fee-8dc8-886ef42139e4,ea58568d-5587-46f1-893e-3f9b2269497c,android,OnePlus 9,Android 13,4.9.18,1150f74e7dbbaaf4f13afc66,True,2024-06-05 01:57:17,2024-10-19 21:26:54,2024-06-05 01:57:17
cec161ed-5f2a-4a51-88a9-c0a23d5f9e5f,ea58568d-5587-46f1-893e-3f9b2269497c,android,Samsung Galaxy S22,Android 13,1.5.15,9d5e24607bcd153d98ea163a,True,2024-07-11 13:11:24,2025-02-21 16:14:24,2024-07-11 13:11:24
ff5feee0-685d-46b0-bde5-8c54d3ef293d,82f39448-da30-4474-9f34-2ab0fc308e58,android,Samsung Galaxy S21,Android 14,4.6.1,1bfeb0bce121924117ad3ee6,False,2025-01-20 03:37:47,2025-08-09 07:12:50,2025-01-20 03:37:47
9bca0c38-94c9-4901-842d-8e853c260fab,82f39448-da30-4474-9f34-2ab0fc308e58,android,Samsung Galaxy S21,Android 14,3.3.12,b0644a92a5a6b0dd1b816a2e,True,2025-06-04 20:57:51,2026-02-23 06:59:53,2025-06-04 20:57:51
d2c9df95-6aa1-4319-80a5-d4a6d72cf2a4,61629944-7129-43c2-95c6-29f8d40a30c9,android,OnePlus 9,Android 11,1.5.10,afab2fa1974448e90ce1f23b,True,2025-07-15 17:34:24,2026-01-18 22:52:40,2025-07-15 17:34:24
d385f896-0af7-4624-8950-11b169ceacf7,61629944-7129-43c2-95c6-29f8d40a30c9,ios,iPhone 12,iOS 14.4,2.9.15,89267e4632b86dcdd28ac301,True,2023-05-28 16:00:32,2024-06-22 15:57:41,2023-05-28 16:00:32
18f1ff75-05ec-465e-a551-e71b3628240b,61629944-7129-43c2-95c6-29f8d40a30c9,android,Samsung Galaxy S21,Android 13,4.8.2,e1ac24bbfd3963667583a4e2,True,2024-10-28 11:29:22,2025-09-16 07:04:44,2024-10-28 11:29:22
d5d04941-2e33-44c7-beb4-badc6162fcda,cd04d143-6b44-493d-8421-f6cb0537eb76,android,Samsung Galaxy S22,Android 14,4.1.13,be48cd23a84a132a1d01f0d4,True,2025-12-12 07:27:14,2026-01-14 01:13:30,2025-12-12 07:27:14
790ae891-c11c-40ad-a04f-694fd77c4b76,943884f7-1e96-4372-9079-59f50577d34e,android,Xiaomi Mi 11,Android 14,5.9.15,24f0e5bb8f3f8e67a825441c,True,2025-12-05 20:56:15,2026-02-19 17:12:09,2025-12-05 20:56:15
65037c49-4884-455d-8a2d-eb5c6e6924ea,943884f7-1e96-4372-9079-59f50577d34e,android,Samsung Galaxy S21,Android 14,1.1.0,622862cda9e3be73d366331d,True,2026-01-12 13:00:04,2026-01-16 22:52:42,2026-01-12 13:00:04
c69af04d-a752-4fd0-baa2-b1ec135c67ed,a2cbba87-14f6-4db2-b416-f55cd144f06e,android,Samsung Galaxy S22,Android 12,5.4.14,ab72434e8a1b9765ff197a16,True,2026-02-18 09:25:52,2026-02-20 02:40:47,2026-02-18 09:25:52
6ee8756e-ccfd-4527-b964-83893ec60490,a2cbba87-14f6-4db2-b416-f55cd144f06e,android,Samsung Galaxy S22,Android 14,3.5.20,f381392649da2bc570247e65,True,2025-05-21 19:37:55,2025-10-20 07:05:39,2025-05-21 19:37:55
1ed218be-101a-496c-8589-a5346ab5727b,db80ed3a-905d-43ce-8c17-6cd1869d78f8,android,Xiaomi Mi 11,Android 12,2.9.8,6ef72e8e91bd8a18c98e17da,True,2024-05-10 02:53:41,2025-12-05 07:31:43,2024-05-10 02:53:41
adaa22ba-6ab7-4082-a8c3-255c5f49783f,c3ae82db-050d-4757-bfd8-673ae897b1a4,web,Chrome,Chrome 111,3.1.19,bb9c360e191a1b729ff49508,True,2025-03-05 16:19:51,2025-08-26 09:58:14,2025-03-05 16:19:51
39970f68-79f0-4cc1-8559-0b995148aab8,c984da1e-8b2c-4224-916f-67ef9941c292,ios,iPhone SE,iOS 14.0,5.4.4,d711787bea307cc56862b57d,True,2026-03-06 19:11:04,2026-03-06 21:06:11,2026-03-06 19:11:04
7404da1e-8c70-40a2-9535-6f056c9a6556,7be35f6a-67ae-49c7-a2be-fafedee44cde,ios,iPhone 12,iOS 17.4,5.6.10,8aed262c97621e9b24dbcfca,True,2025-08-12 08:26:59,2025-09-24 08:01:31,2025-08-12 08:26:59
2f4ef16d-ccbf-4477-9c10-31a6e223b0c8,7be35f6a-67ae-49c7-a2be-fafedee44cde,android,Xiaomi Mi 11,Android 14,2.8.6,c3223c21f7d6056936b50a01,True,2025-09-04 12:17:05,2025-09-19 15:50:45,2025-09-04 12:17:05
4a427f08-3b87-4a04-bc88-9364c2d9213c,69d0af8f-5a5b-47e0-8d29-5cca3d03d074,web,Chrome,Chrome 124,4.5.8,60c881fe66ef46348d743eca,True,2026-01-28 23:56:45,2026-03-08 23:09:19,2026-01-28 23:56:45
da8ef794-ba65-4117-a4ef-4707778a2dea,06370d16-fbbc-4171-9cfd-ec72beda42eb,ios,iPhone 13,iOS 14.0,5.7.12,99b6a0e8ee668080cd518090,True,2026-02-25 12:04:12,2026-03-07 21:05:37,2026-02-25 12:04:12
bd079952-296e-46d2-aa81-b5ee87cfa5b0,06370d16-fbbc-4171-9cfd-ec72beda42eb,ios,iPhone 12,iOS 17.1,5.1.0,2c5ad5faa7b3d04498202cc9,True,2026-02-21 21:03:40,2026-03-01 03:05:21,2026-02-21 21:03:40
6c37bd30-bca7-4da8-adf6-e9b3dbe34d8b,d41b98e3-84b0-40c0-b318-ed837a9b2460,android,Xiaomi Mi 11,Android 11,5.0.16,af758889694b287fa080732d,True,2025-07-18 23:36:19,2025-09-07 18:08:15,2025-07-18 23:36:19
c6f2f052-8f8d-4a6d-a14b-0cc10c0d7b28,1298588e-0cf8-46dd-b1a6-4832d550c172,android,Samsung Galaxy S22,Android 11,5.5.6,281612df177521758400e633,True,2026-02-05 07:36:47,2026-02-12 01:48:08,2026-02-05 07:36:47
3d18b9a3-559f-4641-b562-21d215bc6447,be55a1bd-3a54-4d50-8859-0bc6771a581d,android,Samsung Galaxy S22,Android 11,1.4.1,51cb3697701824b9938dcca3,True,2025-03-09 03:15:39,2025-07-16 04:15:05,2025-03-09 03:15:39
